Energy in eV,Intensity
712.706095287603,0.0033964092580576104
712.7301073917691,0.0036478693489077076
712.7541194959352,0.0036478693489077076
712.7781316001012,0.0036478693489077076
712.8021437042673,0.0036478693489077076
712.8261558084333,0.0036478693489077076
712.8501679125994,0.0036478693489077076
712.8741800167654,0.003899329439757805
712.8981921209315,0.003899329439757805
712.9222042250976,0.003899329439757805
712.9462163292636,0.004150789530607902
712.9702284334297,0.004150789530607902
712.9942405375957,0.004150789530607902
713.0182526417618,0.004150789530607902
713.0422647459279,0.004150789530607902
713.0662768500939,0.004150789530607902
713.09028895426,0.004402249621457999
713.114301058426,0.004402249621457999
713.1383131625921,0.004653709712308097
713.1623252667581,0.004653709712308097
713.1863373709242,0.004653709712308097
713.2103494750903,0.004653709712308097
713.2343615792563,0.004653709712308097
713.2583736834224,0.004653709712308097
713.2823857875884,0.004653709712308097
713.3063978917545,0.004905169803158194
713.3304099959206,0.004905169803158194
713.3544221000866,0.005156629894008291
713.3784342042527,0.005156629894008291
713.4024463084187,0.005156629894008291
713.4264584125848,0.005156629894008291
713.4504705167509,0.005156629894008291
713.4744826209169,0.005156629894008291
713.498494725083,0.005408089984858389
713.522506829249,0.005659550075708486
713.5465189334151,0.005659550075708486
713.5705310375811,0.005659550075708486
713.5945431417472,0.005659550075708486
713.6185552459133,0.005911010166558583
713.6425673500793,0.00616247025740868
713.6665794542454,0.00616247025740868
713.6905915584114,0.00616247025740868
713.7146036625775,0.006665390439108875
713.7386157667436,0.006665390439108875
713.7626278709096,0.006665390439108875
713.7866399750757,0.006916850529958972
713.8106520792417,0.00716831062080907
713.8346641834078,0.00716831062080907
713.8586762875738,0.0074197707116591665
713.8826883917399,0.007671230802509264
713.906700495906,0.007671230802509264
713.930712600072,0.007922690893359362
713.9547247042381,0.008174150984209459
713.978736808404,0.008425611075059555
714.0027489125702,0.008677071165909652
714.0267610167363,0.00892853125675975
714.0507731209022,0.009179991347609849
714.0747852250684,0.009682911529310043
714.0987973292343,0.00993437162016014
714.1228094334004,0.010185831711010236
714.1468215375666,0.010437291801860335
714.1708336417325,0.010688751892710431
714.1948457458986,0.011191672074410627
714.2188578500646,0.011443132165260723
714.2428699542307,0.011946052346960919
714.2668820583967,0.012448972528661112
